Geography,Product,Time,Dollar Sales,Unit Sales,SKU
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 02-28-16,3469.642415,216.9882686,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 03-27-16,3612.553654,225.925807,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 04-24-16,4104.156595,256.6702061,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 05-22-16,5101.988209,319.0736841,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 06-19-16,5177.785984,323.8140078,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 07-17-16,6140.16,384,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 08-14-16,4237.35,265,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 09-11-16,5724.42,358,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 10-09-16,8135.760042,508.8030045,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 11-06-16,10017.86666,626.5082337,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 12-04-16,12869.19313,798.4131365,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 01-01-17,16537.78216,1024.025385,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 01-29-17,15560.14745,964.6471786,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 02-26-17,25997.21922,1611.161193,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 03-26-17,35829.21834,2217.261263,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 04-23-17,37099.37892,2310.272977,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 05-21-17,29848.66888,1858.338124,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 06-18-17,55942.84629,3470.410835,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 07-16-17,72775.64396,4525.547557,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 08-13-17,101986.0488,6342.556188,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 09-10-17,76905.10033,4781.210511,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 10-08-17,31006.56704,1928.600345,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 11-05-17,38632.29,2407,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 12-03-17,60131.57,3743,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 12-31-17,96115.24,5976,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,4 Weeks Ending 01-28-18,97156.89,6035,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,4 Weeks Ending 09-10-17,17134.15881,1068.795255,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,4 Weeks Ending 10-08-17,230304.4107,14333.6429,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,4 Weeks Ending 11-05-17,289968.52,18048,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,4 Weeks Ending 12-03-17,342257.04,21296,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,4 Weeks Ending 12-31-17,436942.24,27176,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,4 Weeks Ending 01-28-18,464504.23,28882,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 01-31-16,5732.971727,358.5348172,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 02-28-16,7197.20939,450.1069037,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 03-27-16,9167.858089,573.349474,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 04-24-16,9802.534364,613.0415487,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 05-22-16,11967.88279,748.4604623,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 06-19-16,9860.896314,616.6914518,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 07-17-16,7995,500,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 08-14-16,7563.27,473,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 09-11-16,12696.06,794,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 10-09-16,21320.66184,1333.374724,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 11-06-16,27358.44949,1710.972451,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 12-04-16,35862.35246,2218.578549,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 01-01-17,43121.34833,2666.009938,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 01-29-17,59229.06308,3666.308183,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 02-26-17,77363.66791,4792.126879,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 03-26-17,88775.43307,5512.168755,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 04-23-17,51882.03572,3220.903777,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 05-21-17,113043.2737,7014.177297,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 06-18-17,169628.4706,10512.50979,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 07-16-17,215537.28,13371.22464,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 08-13-17,239530.1285,14874.59803,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 09-10-17,253736.1956,15766.64719,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 10-08-17,189581.6056,11776.41942,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 11-05-17,227810.45,14155,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 12-03-17,293023.85,18215,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 12-31-17,395116.6499,24551.01,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,4 Weeks Ending 01-28-18,444723.71,27629,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 01-31-16,4480.825592,280.2267412,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 02-28-16,5172.416949,323.4782332,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 03-27-16,5956.650839,372.5235046,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 04-24-16,6856.322634,428.7881572,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 05-22-16,6947.297897,434.4776671,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 06-19-16,8302.60958,519.2376223,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 07-17-16,8250.84,516,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 08-14-16,4844.97,303,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 09-11-16,7051.59,441,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 10-09-16,9866.4427,617.0383177,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 11-06-16,11880.51759,742.9967226,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 12-04-16,14105.38709,872.7035528,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 01-01-17,16395.6803,1012.043495,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 01-29-17,16181.60459,1002.176505,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 02-26-17,8241.325672,510.9739341,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 03-26-17,13954.25183,867.2319157,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 04-23-17,45258.59036,2808.688305,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 05-21-17,62178.6144,3855.722267,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 06-18-17,40036.32505,2479.602983,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 07-16-17,44487.3042,2755.288373,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 08-13-17,63351.35581,3931.280259,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 09-10-17,54410.64154,3372.603498,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 10-08-17,35869.65519,2221.966711,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 11-05-17,40063.18,2482,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 12-03-17,46860.99,2901,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 12-31-17,62381.43,3857,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,4 Weeks Ending 01-28-18,66928.83,4129,JUUL Refill Kits
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-31-16,6042.994614,172.7063336,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 02-28-16,5590.901037,159.7856827,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 03-27-16,6148.356625,175.7175372,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 04-24-16,6407.947115,183.136528,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 05-22-16,7864.849741,224.7742138,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 06-19-16,8383.853272,239.6071241,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 07-17-16,9587.26,274,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 08-14-16,7067.98,202,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 09-11-16,10881.89,311,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 10-09-16,13634.50546,389.6686329,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 11-06-16,20797.27306,594.3776239,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 12-04-16,30205.18276,755.0619348,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-01-17,35036.48933,870.5511329,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-29-17,37002.69849,921.3997828,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 02-26-17,57327.07836,1426.805501,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 03-26-17,42013.32348,1044.407889,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 04-23-17,62446.6538,1554.053663,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 05-21-17,74346.8653,1850.328276,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 06-18-17,132136.0522,3214.400427,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 07-16-17,213847.5744,4963.854747,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 08-13-17,227209.4996,5272.808838,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 09-10-17,72514.5082,1681.642126,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 10-08-17,80412.2353,1868.648627,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 11-05-17,217030.6,5040,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 12-03-17,459477.27,10673,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 12-31-17,479456.68,11132,JUUL Devices
Circle K - Circle K Heartland-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,4 Weeks Ending 01-28-18,371601.88,8612,JUUL Devices
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 01-31-16,155777621.7,20429125.07,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 02-28-16,160680234.6,21107753.66,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 03-27-16,167763212.7,22074744.76,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 04-24-16,175082732.8,23207736.52,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 05-22-16,182445224.7,24190779.03,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 06-19-16,189626127.5,24982760.26,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 07-17-16,187979434.8,24577809.73,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 08-14-16,183584239.8,24105583.59,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 09-11-16,180486578,23704335.36,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 10-09-16,176555128.4,23214681.74,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 11-06-16,173248813.4,22786823.44,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 12-04-16,165929719.6,21631347.74,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 01-01-17,161946908.2,20731391.8,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 01-29-17,155393572.3,20052113.34,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 02-26-17,158201659.7,20360389.17,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 03-26-17,160105329.8,20666634.21,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 04-23-17,166671103.2,21460743.21,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 05-21-17,170164957,21912289.65,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 06-18-17,178247837.8,22786442.27,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 07-16-17,175801266.8,22438267.37,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 08-13-17,172798355.8,22101127.82,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 09-10-17,170184277,21841360.3,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 10-08-17,173294809.7,22120477.97,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 11-05-17,166340906.4,21024405.11,Cigarettes Total
Circle K - Circle K Heartland-CRMA - Conv,CIGARETTES,4 Weeks Ending 12-03-17,160037069.4,20181668.18,Cigarettes Total
